X;Y;Z
-12;93;-55
-24;-14;0
17;6;0
-15;-1;5
19;-1;-10
-33;-27;29
48;0;-36
-11;6;9
-41;102;-1
16;9;11
-5;-90;-10
39;-13;-12
-21;20;17
7;1;18
-5;-34;5
17;10;-30
-19;14;12
29;3;-1
-13;11;1
5;-12;-15
-11;-10;6
11;0;-8
5;11;3
-1;10;8
14;0;-8
1;-25;4
10;-8;-18
-2;36;12
-16;30;-8
23;-22;-2
-5;-25;2
16;16;0
-5;22;-9
24;-22;-4
-34;-31;15
13;11;-11
20;11;-1
0;-3;2
0;-9;-1
2;0;-7
15;-1;-16
-5;-2;12
12;-3;4
4;3;-8
-2;-1;-6
4;-10;2
16;-12;-9
-8;4;8
-12;18;1
-2;-36;4
9;12;-11
86;-58;30
-83;48;-105
-13;4;52
-15;-26;18
30;12;24
18;22;6
-44;-40;-15
-18;-80;4
4;137;20
72;-60;-26
-4;7;9
-20;40;-18
10;7;-3
-6;-28;-9
-20;6;0
-8;2;8
21;0;0
-2;5;-48
-11;-9;46
-7;-4;2
15;3;6
0;-4;82
-1;3;-84
-9;-5;-7
6;6;-1
5;0;-1
-7;-3;-2
-8;1;1
14;5;-1
1;-9;-1
-10;2;4
-2;2;-2
9;0;-4
-4;-3;4
-6;2;1
10;-4;-5
-5;2;1
-5;1;2
2;-4;-4
3;2;3
-4;0;0
2;-5;-1
0;2;-3
1;3;5
-41;-28;-2
-41;11;23
56;21;-12
155;62;31
9;32;-61
-126;-99;-4
-54;-33;10
13;13;11
41;27;-13
44;23;45
-12;114;-99
-171;-170;18
90;10;54
25;3;-26
2;21;18
-19;-14;-3
-8;-32;1
-27;17;-16
70;71;54
-3;-34;-10
-7;19;-42
37;-61;50
-113;89;6
44;-20;61
-140;95;-11
78;-111;-118
-19;16;38
55;-54;-19
-80;36;-26
-22;9;16
99;-61;11
-15;15;24
-80;186;16
-65;-28;-19
22;-47;12
-12;14;38
74;-135;-20
-42;-123;-40
29;19;2
-11;148;22
1;-5;-7
14;-59;15
-2;5;-13
-28;89;-3
27;-103;10
-6;23;0
-4;44;-4
-8;68;6
10;-83;-25
1;0;12
-18;25;7
24;0;-8
-7;-26;4
-9;-21;0
11;-10;-11
5;33;3
-11;28;17
3;7;-8
3;-43;-14
-17;29;20
19;46;-6
-26;-13;9
33;-47;-20
-17;-34;3
-18;10;1
37;33;0
-26;-26;11
15;-42;-23
-29;31;-2
50;23;-1
-48;37;32
34;-39;-40
-13;-23;4
-9;10;36
-2;14;-21
-1;8;13
18;-5;-11
-17;22;12
8;-1;-18
-29;-32;11
38;10;-10
-34;-5;8
10;7;-9
-12;0;13
6;-15;-24
10;-20;5
-13;38;5
2;-36;10
8;20;-17
-9;23;8
-5;10;-1
18;-76;7
6;12;-6
-26;42;-9
12;-30;5
10;53;14
-13;-26;-14
17;14;-20
-7;-9;13
-6;15;8
7;-48;9
-16;47;-5
18;-50;6
1;-3;-18
7;13;11
2;29;9
23;-45;1
20;55;-32
-32;-8;-14
15;-35;13
4;49;-2
-18;-63;-20
-2;29;11
45;-5;-12
-13;65;24
-3;-108;5
51;32;-34
1;24;-3
-18;-72;-4
58;68;35
-34;-30;0
-2;-9;-14
-23;-4;-69
67;-8;76
-5;-13;-26
-13;-13;8
19;-11;-14
-6;-15;-7
-5;-11;-26
28;2;5
601;647;10
-647;-652;-5
61;36;23
-14;-57;-18
12;18;15
-47;0;-20
21;-5;16
3;4;-11
-14;-22;6
0;26;2
6;-11;-7
6;4;0
-8;-1;0
14;2;-4
12;6;-16
-28;6;10
-1;-16;13
14;6;-22
-3;-2;16
-3;-9;2
-1;18;-2
12;-12;9
-9;7;-6
-4;-7;4
0;7;-6
-2;6;2
6;0;-7
-3;-1;4
-4;-4;-1
-7;7;0
6;-8;5
-3;3;2
-5;-1;-9
-2;3;5
4;-2;3
-6;11;-30
-5;-4;7
-9;-2;2
6;3;16
23;-3;0
1;-4;3
-13;2;0
-13;12;-2
3;-6;5
13;0;-4
-4;-2;3
-6;8;0
-5;-4;-1
-1;2;-1
-8;1;4
4;-2;-7
-3;4;-13
11;0;2
-1;-1;6
0;-1;5
-9;5;5
2;-6;-3
-1;0;5
-7;-4;-6
198;-56;46
-149;66;34
-32;-34;-27
0;43;-60
-26;-25;-19
30;20;1
-36;2;-41
9;-14;44
4;5;10
10;-8;13
26;10;-3
-17;10;-2
-19;8;53
-121;-24;-84
181;72;-60
-65;-132;104
-11;88;3
257;-93;376
-231;56;-452
-125;156;26
31;-79;60
39;-39;-2
53;-49;-58
23;-12;-1
-55;87;33
-32;1;84
-4;-4;-8
-14;49;-26
1;11;-15
-36;-80;54
15;22;-25
-9;-1;6
16;-6;22
-48;52;-52
-34;4;18
90;-30;-6
-33;-67;-27
45;18;-13
-58;-4;11
3;64;31
-30;55;-4
-7;-88;-2
10;-10;-28
5;9;13
-15;-1;7
9;-2;-9
-1;-3;-1
6;4;-4
-8;-3;13
14;1;-15
-15;6;19
20;-8;-12
-21;0;27
8;4;-18
-11;-11;-9
9;7;-6
-7;22;7
12;2;-6
-10;-24;2
18;-8;-6
-15;28;3
-13;59;-42
10;-111;25
17;20;10
-7;1;1
0;20;-1
5;-14;3
0;-27;15
-9;5;-9
4;6;-2
21;22;-1
-12;-7;-12
16;7;5
-1;-4;2
-7;-2;-11
18;-1;8
5;19;10
3;14;-6
-7;-37;-15
-19;-19;-5
25;-3;-1
20;30;4
10;5;-7
-14;-7;9
-9;-14;-9
6;-9;10
6;16;-5
11;1;-5
-8;-8;7
-8;-7;-5
7;-3;-3
3;12;2
11;7;-4
-84;82;-127
91;-105;62
-50;-19;21
10;2;48
67;55;-14
6;24;16
-26;-37;27
87;-285;35
-143;238;-50
48;53;-18
29;20;1
-32;-84;-3
-54;32;29
34;-1;0
-3;-3;-67
9;-1;7
-56;32;49
55;-39;-22
12;49;3
-50;38;-3
65;-162;69
-30;32;-78
-36;33;10
-9;75;-55
-11;-139;89
-2;32;-42
-11;-36;8
19;22;-8
-16;4;5
2;-31;11
-25;19;-19
-14;-44;14
-3;-7;-12
20;33;19
1;102;2
-10;31;9
12;-26;-18
-2;-28;-2
-8;13;14
2;46;7
14;-4;-16
12;-105;-24
-13;-27;8
15;-2;8
-17;80;-14
-55;123;41
63;-176;-34
-32;84;20
6;-6;-11
-7;-7;8
0;0;-4
10;1;-3
-4;2;4
-6;-13;-5
9;10;4
-16;-9;3
9;31;-11
-6;-17;5
8;-9;-3
-7;-2;0
-23;2;141
38;-69;-164
20;71;20
-51;35;39
-8;-58;-39
68;9;7
-50;55;-37
-25;-82;25
152;58;7
-125;-73;168
8;32;-162
19;72;-66
0;-38;-13
33;-33;-204
-707;51;405
619;-70;-298
40;36;66
141;-4;79
-56;88;84
-24;-35;-98
73;-34;85
-14;30;-81
51;-15;95
-21;-90;-162
-41;104;108
-202;-236;-187
264;53;140
26;50;105
2;21;-78
-9;-55;37
-59;9;-42
-3;-4;-45
9;-2;0
4;5;-5
-11;2;4
4;0;0
-5;0;5
3;-1;-5
2;-5;10
-4;6;-11
-1;-5;0
-1;3;0
2;2;3
16;-3;-7
-30;13;-4
24;-17;25
-19;-5;-6
2;6;-10
-2;2;-12
26;6;23
-5;-15;-10
-9;2;-20
23;11;20
-13;23;0
19;-23;-4
-40;10;8
-5;-24;-3
16;14;-5
-6;0;0
-7;5;0
-3;2;-2
4;0;-3
0;1;6
7;1;-5
-14;7;0
1;-4;4
0;2;0
-1;-1;-2
-14;-3;-1
-42;-6;-8
5;9;-3
31;-2;-5
49;7;-1
6;-6;11
-34;-5;7
-24;-2;4
14;0;-8
14;10;-7
13;-6;6
-13;-1;7
-15;-4;-4
-5;1;4
14;-1;-3
6;8;-2
-4;-8;5
-6;4;-3
-7;-4;5
3;4;-4
-2;2;2
5;2;-1
-14;2;1
-2;-7;0
-11;7;5
-13;-6;-3
10;4;9
16;-68;93
40;51;-85
-32;6;4
-19;4;-29
14;7;-25
16;-20;1
-13;-1;-57
15;-2;36
20;0;25
-47;181;-84
-37;-240;99
160;75;3
-63;-53;15
-31;36;-39
11;16;39
-56;-130;1
33;132;-16
-33;136;-34
-39;-159;7
16;47;22
-2;31;-6
70;-6;9
-179;23;116
104;-113;-100
47;18;-8
-43;66;-53
-51;22;14
15;-20;29
62;-81;16
-20;77;-26
-2;12;-4
5;-24;63
-58;16;22
-27;-27;8
-66;63;-14
-13;85;-64
-37;31;-14
47;-54;67
-109;-10;-14
77;-86;-17
-24;-4;8
7;10;9
16;-113;-21
32;70;14
16;24;4
-33;6;7
16;-12;-2
3;0;-10
0;-3;7
-16;10;0
12;-7;-6
4;-7;3
-16;2;0
9;10;1
5;-1;-10
-5;-20;15
-5;14;-9
13;0;0
-16;-2;1
1;-9;4
11;15;-15
-8;-5;13
-6;-7;-1
9;11;-13
-3;-6;10
-12;1;0
22;-7;-2
-11;7;-6
-4;-13;17
5;11;-16
7;-5;5
-20;1;-2
8;6;-2
6;-1;-4
-11;-3;10
6;-5;-2
4;12;-14
-2;-14;21
-8;6;-13
17;-3;-1
-19;3;3
1;-7;8
12;8;-20
-6;-4;12
-9;-6;3
10;10;-12
1;-7;7
-15;2;2
20;-5;-5
-9;10;-7
-7;-16;19
6;9;-17
7;0;1
-21;-2;3
7;3;-1
14;2;-8
-18;-4;9
1;-4;2
15;9;-13
-12;-5;14
-7;-2;-8
19;0;-2
-12;-1;1
-7;-2;8
20;1;-14
-8;-2;9
-16;-1;3
16;2;-10
2;-2;3
-19;-1;4
17;1;-3
-2;4;-7
-7;-10;16
4;7;-14
7;-1;2
-20;0;2
8;-1;0
11;2;-7
-15;-2;10
4;-7;-1
7;10;-14
-1;-7;18
-11;3;-9
15;-2;-1
-16;0;-1
1;-4;5
7;8;-13
-3;-5;9
-10;-8;5
12;13;-11
-3;-6;3
-10;-2;3
18;-5;-2
-7;8;-5
-10;-10;14
5;9;-17
10;-3;5
-20;-1;5
4;4;-6
11;0;-7
-12;-6;11
5;-3;-2
7;7;-9
-2;-8;15
-12;3;-8
16;-1;-3
-16;-1;3
-1;-4;5
12;9;-14
-6;-5;9
-10;-5;2
11;10;-11
0;-4;4
-15;-1;2
21;-5;-1
-9;6;-7
-10;-10;14
6;11;-15
-1;125;40
-30;-136;-1
55;-14;-41
-21;24;8
-15;20;-8
-2;87;3
-2;-135;-15
3;149;41
13;-116;-1
13;5;-21
-13;-15;6
17;0;-9
-6;11;-2
-11;-8;8
17;-1;-15
-17;-3;10
14;8;-3
-9;0;-4
-3;-9;6
13;4;-10
-17;-1;8
19;-5;-7
-10;-13;-6
-10;-10;-4
22;12;9
-23;21;8
23;15;-4
-16;-23;1
18;-14;-13
0;3;13
-14;26;-3
24;1;-4
-19;-6;4
9;-7;-7
8;-5;3
-16;18;-2
28;1;-4
-30;3;6
17;-2;-12
6;-14;15
-19;7;-6
34;-5;-8
-26;1;11
17;-3;-14
-5;-5;13
-4;6;-10
14;1;-1
-21;6;6
20;-2;-13
-16;-2;9
16;-6;-48
-9;36;70
3;-37;-4
-3;6;-16
17;9;-58
-11;-14;50
-4;0;6
3;5;-5
-4;-2;-1
45;-56;9
-42;69;-15
1;29;-18
6;-30;-10
-5;22;61
9;-19;-15
-5;11;-5
-50;-35;-40
133;-17;25
-139;-282;-34
319;369;-95
-245;151;313
-491;-327;-162
443;79;48
104;88;-10
-101;-231;-191
90;137;199
56;136;-164
10;-56;54
-112;-231;125
215;388;-30
-303;-385;-93
45;206;67
60;24;9
-39;-196;-110
58;195;-110
122;-78;259
-139;-57;-106
51;111;-54
10;-56;71
-1;-79;-36
-49;38;-19
-24;-13;-1
52;25;-3
39;3;-43
105;-97;138
-97;91;-62
-34;-13;-24
47;-20;57
20;25;-49
2;-8;5
-55;-33;-20
19;23;5
-24;-81;12
34;34;-9
-12;4;6
-4;7;-3
-14;-11;-20
16;-15;12
4;29;4
-5;-18;-8
-7;-3;5
6;7;-6
-14;-6;-1
10;-8;8
3;17;-8
9;-15;8
-18;6;-4
-16;-1;-5
19;-2;-1
-2;6;2
13;6;-6
-11;-1;-1
-4;-8;4
3;8;7
7;-3;-5
-3;4;3
-7;0;-1
1;2;-3
-1;-2;3
1;-1;1
-9;11;1
3;-6;-6
-1;7;5
6;-6;-4
-12;12;0
6;-13;4
0;3;1
-2;-1;-2
3;0;3
-4;2;2
0;8;-8
-2;9;1
1;-8;0
-3;11;3
-1;-9;2
-1;1;4
-2;-1;1
-14;3;-4
-25;6;8
-4;-2;-4
42;2;-8
16;13;-29
-5;-10;13
-33;5;-2
-1;-8;20
28;0;-8
11;0;11
-16;-1;-1
-14;0;0
6;0;0
15;-1;-5
-2;-4;6
-15;3;1
1;2;-5
12;-4;-3
-13;3;3
-5;-3;2
9;2;-3
1;8;-19
-5;-5;10
-2;-2;3
1;-1;0
9;1;2
-12;-6;1
-9;4;4
4;-3;-7
-14;-3;5
-5;-1;1
13;-3;-5
35;10;-10
33;-11;-7
-35;6;11
-27;-3;4
-10;-4;-1
14;4;-4
22;2;-6
-18;-3;-2
2;2;-1
8;0;10
1;-6;1
-13;8;-4
9;-11;11
-10;1;2
3;10;-4
-2;-8;-6
-7;1;8
-3;-1;-10
-17;8;3
-6;-6;2
23;3;5
27;3;-13
-9;-1;1
-32;-3;2
13;21;-16
11;-18;10
-38;-53;-7
53;141;-15
-77;6;2
74;-42;33
-70;-80;-22
30;69;15
-4;-11;5
-4;-1;-2
11;2;1
-4;-2;1
-9;-4;3
5;3;-5
4;1;0
-9;1;2
0;-2;-3
7;0;-1
-3;2;3
-7;0;1
30;22;-7
-25;-27;36
-10;-11;-29
-3;-2;0
16;37;-6
-21;-50;6
-7;10;-2
11;20;-1
10;14;6
23;-6;-35
-27;-16;18
-14;16;11
19;2;-21
42;-38;9
-36;-98;-38
80;56;10
-6;-16;-58
-14;6;5
-59;21;106
-20;43;-41
-82;48;16
-61;87;-10
90;-41;57
-39;-143;43
8;153;-74
8;-63;5
-86;68;-79
103;-74;135
-10;8;-43
-104;91;-39
124;-204;98
-22;82;-113
-33;5;-1
-40;36;85
4;85;0
-45;-23;-4
-3;18;8
35;-109;-43
22;5;8
-6;6;9
-13;-5;-2
6;-6;-7
2;21;-1
5;4;15
31;-36;-2
-39;15;2
11;-2;-15
-2;3;12
3;5;-9
3;-10;-4
-11;-9;-3
13;11;-2
-19;12;9
7;-7;-8
-3;-14;4
-1;-4;-10
8;5;-7
-6;16;15
2;12;2
13;-17;-2
-20;-21;-9
18;-11;0
-14;24;5
17;26;-2
-2;4;12
-9;-25;-13
13;-21;-4
-15;7;8
22;17;-10
-10;9;13
3;-10;-13
5;-13;0
-11;12;3
18;10;-7
-7;3;11
5;-1;-9
8;-12;0
-7;1;-2
17;1;-7
-11;-1;10
11;-3;-9
4;-3;-1
-14;8;3
18;-20;1
-6;18;-8
11;-1;0
-62;32;-128
35;-4;90
20;76;-17
9;-91;69
-38;-24;30
39;4;-62
5;14;56
-14;-23;-25
-2;-3;-2
2;11;-20
-23;5;18
8;-13;-4
8;17;-12
1;-8;-9
3;-11;13
-1;9;7
-11;3;22
1;7;-13
-12;-2;-1
22;-2;-12
-1;-10;5
-2;-26;-12
-57;-22;108
39;46;-133
22;-26;57
9;55;6
-58;-53;-21
112;107;-30
-51;-36;66
-89;-12;-26
73;-16;-96
-38;51;75
37;-86;0
190;301;-19
-233;-476;86
167;346;-144
-195;-360;-74
-133;130;6
51;-168;-163
337;274;461
-272;-55;-302
254;77;150
-160;-31;-76
51;-16;54
-17;-26;4
5;0;-3
-3;1;-4
-12;-6;2
51;19;14
-30;-25;-81
56;68;64
-75;-69;108
112;101;-61
-85;-109;27
31;61;-74
-48;-42;2
12;-14;-6
7;-1;4
-21;0;-5
5;-1;-4
5;3;3
-6;-4;0
8;2;-2
6;4;6
9;-8;-4
5;2;-5
-29;-2;12
-13;-21;-19
-4;3;8
32;33;-7
1;9;3
-38;-33;9
7;-16;-10
55;40;9
-24;-27;-34
23;11;56
-48;-19;-64
38;-1;13
-32;-17;10
85;-30;96
-40;-6;-116
40;43;54
-104;-53;-88
36;33;49
42;29;-11
-16;-23;-24
-9;-1;46
5;20;-24
-42;-120;-20
81;3;15
-102;131;29
41;-42;-64
-22;-43;3
7;-13;78
-7;-10;-71
46;26;22
-15;3;13
10;1;-13
1;-8;2
-4;7;-7
0;-2;0
-7;-3;-3
5;4;6
2;-2;-6
22;7;2
3;-14;6
-53;12;-21
10;-8;22
25;4;-16
-4;15;3
-5;-19;12
-10;2;-1
15;1;-6
5;10;1
-10;2;-1
1;-6;-2
9;10;1
-2;-6;-2
-15;8;1
4;-6;0
-6;12;7
7;-7;-1
-18;-2;6
3;-6;-2
1;21;-13
13;1;-5
-12;6;-8
-17;-4;12
19;1;-1
-6;1;17
-11;-10;5
-29;3;0
11;1;0
25;8;-1
19;5;-7
-13;1;1
-14;-6;-2
-5;2;3
9;3;-14
9;4;5
-11;1;6
-14;-6;-2
-13;-5;8
-5;1;0
15;2;-7
18;12;-8
3;-22;1
-8;16;7
-11;-4;-7
5;0;-2
3;5;-4
-2;-7;-4
-7;2;13
5;-5;2
8;2;6
-9;5;-7
2;-22;17
7;20;13
-6;-2;-16
-11;8;-9
9;-20;10
-1;11;-1
1;-11;16
8;-1;6
-16;5;-22
20;19;-17
-38;19;-38
24;-63;51
-10;60;-38
-7;8;27
1;33;25
83;-128;-33
-23;26;-22
-71;-26;40
108;-8;-11
-89;61;61
-10;151;-12
-11;-126;-40
-11;-1;-4
11;16;0
14;20;4
-31;22;14
11;-76;-21
4;-15;-4
-31;82;18
6;-5;-4
-10;8;3
-4;-49;-1
16;-27;2
-39;24;-1
15;5;-7
8;13;-5
28;26;8
-1;11;4
62;-11;2
-97;33;15
23;-61;-13
-6;-32;-13
-9;0;10
-20;72;-20
-60;36;22
31;-17;23
-58;43;-60
71;-65;55
-15;-13;-2
44;-126;-31
-69;173;48
26;-101;-51
0;88;8
2;-53;64
-24;13;-21
44;-89;-92
-9;21;48
-114;130;25
45;-48;-13
11;-48;4
-6;-10;-8
17;7;-6
-9;19;20
-9;4;-4
1;-14;-5
-3;-17;-7
13;13;5
96;-106;54
-48;39;-40
-47;92;16
-2;-34;-19
30;18;-12
-22;28;6
7;-28;-11
14;-24;-9
15;25;4
-9;4;-5
18;-17;-1
-5;11;-8
15;-9;10
4;8;-9
5;-8;-5
11;-12;-2
29;25;-45
0;-25;-29
-21;-11;15
19;-40;65
34;46;-90
144;66;-42
-239;-329;24
207;140;-63
-65;55;116
-8;52;28
-35;-31;6
-12;-28;49
83;160;-47
-71;-186;20
20;44;11
-16;-11;-55
-69;62;-26
45;-43;25
-5;6;-2
15;9;-13
-6;-1;-4
-73;51;-100
31;-50;69
13;0;21
19;-6;27
9;-61;59
-55;31;26
103;208;74
-73;-140;-75
30;-57;-41
-21;-43;-57
0;33;19
10;17;14
10;-5;6
16;10;-20
2;-9;0
-24;4;-103
-21;-15;75
5;5;8
23;-19;16
23;-12;15
-15;15;7
29;-17;15
0;34;-22
-14;6;-30
10;-7;7
-11;-7;-11
-26;-3;4
-24;13;-22
41;14;34
27;-25;26
-7;13;31
-70;-2;-53
-3;2;-6
15;1;28
38;56;9
50;-83;-8
-110;90;-35
47;-29;29
-127;97;29
-87;-34;30
1;-55;3
11;63;12
148;-69;-53
67;-60;-51
-8;-44;12
22;-4;-4
-41;87;-8
-8;-6;3
-54;33;23
-33;30;16
-22;38;11
-18;-15;-16
34;-40;-6
22;-2;4
-1;17;9
-15;-14;-6
1;-26;-4
-7;16;-8
-10;0;1
-19;29;32
-5;-1;-3
73;-53;-35
-57;35;31
66;-39;-36
-44;41;35
-35;18;-26
71;-65;-6
36;15;-12
-72;31;57
-14;15;-47
56;-30;8
-34;17;2
0;-8;2
16;-10;-7
-12;9;1
1;-10;5
7;-8;-9
-1;11;2
-7;5;-1
-15;-38;-14
-20;-13;12
-39;63;78
224;21;-88
-49;-30;-40
-94;-59;-31
47;-12;27
0;107;80
-126;1;-2
55;-70;-24
43;-15;-34
-30;43;40
-42;-62;-2
124;0;-47
-120;85;70
95;-70;-86
22;37;27
-113;26;92
64;-112;-82
-36;135;-1
-39;-69;-9
-24;63;-12
116;-62;-15
46;96;29
-72;-101;-8
10;-38;-2
18;30;-7
61;-2;-26
-89;51;62
36;-47;-30
-13;6;22
-7;-15;-11
-13;-31;61
128;42;-130
-134;9;41
22;-22;68
-83;117;80
36;-97;-64
80;21;-50
200;-144;-173
-216;-56;92
5;60;19
-55;112;71
57;-70;-108
-41;74;100
-19;4;12
27;13;-5
-2;-16;-6
21;-15;-3
-32;10;-21
-23;62;2
-6;-54;8
146;-102;-109
-147;107;121
38;-6;-5
-24;-26;21
31;19;-3
-57;-26;-24
30;50;-12
5;1;44
16;-69;-40
-7;13;17
11;33;-38
-28;-19;35
16;-17;-23
-1;16;19
-4;-17;-3
15;8;4
-22;10;-3
43;12;11
-28;-8;-33
0;-18;-8
9;-18;35
9;2;-27
-22;7;-15
-5;-62;-39
40;2;52
-15;25;10
17;-12;-33
-11;-29;-38
38;21;38
-47;-35;63
23;41;-59
1;-50;-6
4;12;10
-7;9;4
-7;-3;-6
17;0;-7
-9;-10;8
10;3;0
16;5;-12
-18;-7;9
-9;-3;0
0;10;-4
29;-3;-11
-26;5;18
-12;-11;-9
5;17;1
24;-10;-4
-27;6;6
2;-2;-1
2;1;-3
-2;3;-5
11;0;6
-9;9;-13
2;-11;1
14;18;7
