X;Y;Z
-12;-76;-76
-39;44;-55
-41;125;41
-10;-12;1
14;-3;-8
-4;17;-7
1;-6;2
-8;-10;10
10;9;-4
-19;6;5
-2;1;8
40;-19;-16
-28;-28;-7
19;13;6
-24;15;11
14;18;-12
-29;-11;8
27;-9;-16
-22;-13;0
212;-25;-74
-131;17;24
-103;73;77
86;-23;-53
3;-10;82
-99;65;35
48;-46;-58
93;-79;-94
-72;143;83
16;-83;-39
-18;-44;53
-15;31;-5
25;15;-25
-3;-15;-4
-2;-3;-6
8;13;5
-10;2;-3
9;-19;0
-4;8;-3
-9;11;3
16;-9;-5
-20;-1;4
15;-4;4
-7;17;1
-4;-9;-2
10;-8;-2
-13;15;0
16;-5;0
-19;-3;2
5;-5;-4
8;-3;2
-10;4;-9
4;5;-7
-5;3;-24
-4;-39;-88
14;91;88
-15;-80;38
-7;2;11
23;43;-17
-1;-51;11
-5;-22;17
11;40;-12
38;32;-21
-50;-4;3
8;-29;2
-16;-11;3
22;14;-8
-10;16;2
3;-16;2
-6;-15;-20
57;-54;-8
-56;39;-4
13;33;26
43;-14;-79
-35;57;74
-9;-2;10
0;52;37
6;-46;-27
4;-111;-22
-15;-4;8
32;114;-85
-11;48;103
-62;18;124
-43;-51;-62
45;-61;-65
9;-55;-151
-14;116;205
47;-104;-119
-46;-15;-5
-9;91;52
-23;16;9
49;-115;-22
31;-38;-21
-14;60;39
-48;96;32
6;1;1
5;-60;-18
-16;14;5
1;-15;-30
36;-8;13
-22;4;-3
15;-2;-15
14;-16;39
47;-6;-119
-127;110;6
66;-77;59
6;-38;16
-41;22;33
50;26;18
33;-69;-18
-51;35;-29
-4;18;-4
6;-19;3
3;3;-2
-2;12;-5
40;2;-2
-37;-40;11
-87;146;-54
90;-224;-27
29;169;136
-47;-70;-123
28;30;28
70;-34;11
-21;35;33
-23;86;-16
-22;-43;-24
-1;-99;2
10;6;-12
70;5;29
-80;-1;-72
53;38;36
-11;-49;28
-33;-61;-1
84;21;15
-12;84;-9
-53;-25;-68
50;-7;61
8;-2;-9
-9;2;-2
2;-5;4
2;-1;-4
-2;2;1
1;6;4
19;24;-24
39;-3;-56
-57;-4;67
10;-2;0
-2;-23;0
-38;-28;3
13;12;14
39;10;-12
1;13;15
-23;-26;-22
-10;-11;4
12;23;9
-4;8;-4
10;-6;-18
-6;-9;9
-4;2;21
0;14;-19
-10;-19;2
11;-10;-30
-2;-11;34
37;14;-2
-5;24;-34
-2;-25;26
16;-3;-4
-24;-1;-10
9;-47;56
6;-14;-105
-50;178;97
-30;6;-67
84;-163;58
-61;50;-66
-9;-12;44
40;-26;-16
-20;29;29
16;-27;-15
-19;37;-9
14;-18;-22
-16;57;67
-18;-15;-19
23;-57;-21
41;27;-64
-57;63;77
41;-59;9
28;22;-35
-29;-84;-36
-47;83;26
16;8;29
22;-46;-21
-12;-16;31
30;47;-1
-45;-142;-94
-27;116;38
122;54;64
-157;-39;-65
134;12;22
-26;-4;-16
-24;-44;7
31;-37;23
-11;45;-7
-6;7;-42
11;-54;-9
-12;51;10
143;-72;-7
-75;-65;44
-38;60;-10
2;-23;-17
-3;23;-11
-25;9;80
-22;85;-56
7;-14;7
0;-13;2
3;0;-5
-6;9;-5
6;-3;-4
-5;3;1
45;-87;26
-78;43;-37
-162;-243;-209
-59;31;-79
442;325;407
-180;-78;-240
40;-14;139
-38;-44;-24
15;-7;-9
-14;-16;17
21;9;-6
-1;-3;-51
182;48;44
-145;-66;-28
-24;9;27
-54;9;8
22;6;-3
35;6;-6
-2;7;-3
-30;-13;11
-8;-2;2
16;6;-6
16;6;0
-17;10;0
-9;-1;-2
7;-1;6
4;-11;3
-5;10;-9
-5;0;0
-1;9;0
8;-14;3
-3;6;4
-3;-4;-2
-2;19;-4
-19;-11;1
-27;-7;11
17;9;-3
62;28;-13
-37;-80;-31
-21;63;27
-51;-20;14
23;-6;3
69;49;11
-48;-22;-10
-22;-40;5
111;34;-10
-50;44;1
-21;-103;-82
-98;213;154
-20;55;10
126;-262;-77
-9;69;-36
28;-25;17
-24;1;6
-4;-22;-15
7;19;1
7;-13;-7
-24;39;-12
11;-47;18
-5;2;0
14;3;-1
9;1;-2
-2;3;9
-9;-17;4
-9;4;-3
17;8;-2
1;1;-7
-6;-7;4
-7;-11;12
3;-5;13
-9;28;-12
14;-13;-4
-22;-2;-3
7;11;0
21;-8;28
11;-5;0
-15;7;-20
-14;-13;-17
-6;15;-16
30;-25;20
-25;29;-48
-10;-12;37
10;21;-4
9;-21;17
16;19;-11
-21;-17;4
-16;8;7
10;-18;14
16;5;-8
-14;0;-2
3;2;14
-15;27;-30
16;6;10
-15;30;-10
-24;-57;27
-37;20;6
12;125;-78
4;-83;5
-58;-23;81
82;-23;-5
-71;52;23
40;35;2
-73;46;-58
35;-95;27
62;-59;-5
4;6;-2
-63;76;35
26;-15;32
-122;61;-29
13;-25;47
-16;2;-26
-16;-13;-64
103;-111;22
16;-69;-19
-65;138;-13
-40;40;7
-2;-44;38
11;21;-12
49;-22;-47
-81;-13;8
58;16;63
13;-16;-34
-21;14;8
-4;48;1
0;6;2
14;-38;6
28;0;-11
-6;2;8
8;-11;-12
9;15;-13
9;-5;2
24;120;-52
41;-85;22
-44;-54;10
20;-3;20
-4;-11;-14
23;12;-8
7;8;11
1;-49;-30
6;-4;0
-21;15;18
27;-37;3
38;87;-46
-19;-186;80
1;105;-47
-29;-4;-30
-7;61;-185
359;-183;809
71;509;-543
-325;-490;-118
-87;3;72
58;113;-1
-149;98;-154
141;-234;233
12;96;-80
64;-13;-34
-65;214;-48
-101;-175;16
-49;-64;85
219;304;49
-113;-483;-24
-11;515;-113
24;-253;34
28;-133;27
-20;68;-7
-21;30;-14
-13;-12;2
16;-3;-1
-12;-12;-10
51;48;58
-73;-106;-102
-55;19;-48
94;21;87
19;10;1
-8;-4;-11
-18;-49;55
16;37;-45
11;-31;11
-69;12;3
32;7;4
-24;-22;-37
-7;19;7
26;-10;4
-46;-68;48
17;43;-56
10;-16;19
-26;41;1
31;-35;-14
-11;-8;7
16;16;-27
18;23;12
-37;181;-40
-45;-225;58
15;-7;-19
18;-8;5
-24;-7;-13
-5;4;14
19;-7;20
-6;3;-4
-7;-2;2
-8;10;-10
8;-3;-17
-1;3;13
5;-10;-16
-15;13;8
7;-13;4
1;-17;26
16;1;6
-29;38;31
25;-51;-51
33;26;11
-142;36;-140
97;41;107
52;-34;0
-28;18;-44
-36;60;-38
106;-13;151
-59;-5;-49
51;-47;23
-71;72;93
13;-8;-84
43;29;-42
-27;-71;13
-5;58;-37
-7;-8;-11
4;27;-13
-19;-17;44
-11;-63;2
-8;40;21
50;-30;40
5;23;-11
-20;45;23
14;42;-68
42;35;-35
-102;-93;29
48;-32;-3
-16;38;31
13;26;-16
-4;-14;0
-2;7;0
-11;-4;1
19;6;-1
0;-5;-2
-16;1;4
3;-1;-1
10;3;-2
-6;-1;-1
-32;23;6
11;-1;9
31;-7;-16
-25;-3;24
87;-28;-8
-83;-38;-3
-44;72;59
44;-5;-63
38;49;-27
-36;-56;37
14;-1;-27
-27;24;26
-16;11;-19
-1;7;34
-17;1;4
4;-26;-4
70;24;44
-49;8;-34
-43;-39;-72
39;-8;37
-5;87;-42
-19;-44;73
28;-22;-21
-38;1;5
11;-10;-11
-10;38;14
-15;-7;9
26;-35;-22
-6;5;-2
-10;23;13
-26;16;15
-1;6;-15
7;-2;12
-2;-6;2
2;-3;-1
3;-13;-12
31;-34;-19
-36;9;19
23;6;-8
2;14;1
-3;7;11
5;7;-7
9;8;-7
-7;-37;1
-9;-20;-31
-26;61;54
24;-16;-64
63;-86;-26
-152;101;149
150;-23;-122
129;-68;-30
-63;70;-41
-113;1;95
-109;91;95
-52;-122;-55
32;38;6
92;-75;-25
-50;54;1
-27;83;-11
21;-1;-3
-43;32;10
30;-28;12
20;-39;5
5;-28;-23
-7;-2;-11
39;-54;25
-14;33;-5
-20;14;-8
-2;-22;-29
-9;32;27
12;37;21
6;-16;-7
27;-61;-8
-21;-47;-12
-7;57;-19
-10;22;23
20;-10;4
-21;-10;9
12;-22;-30
-22;52;27
18;26;-7
0;-50;11
23;-47;-27
-45;38;-1
17;41;99
-34;-39;-81
27;-11;14
-18;-25;9
18;31;-20
7;8;-5
11;21;-71
-20;-23;68
1;2;1
7;-5;0
-16;6;-20
7;-3;15
5;-3;0
-1;5;-8
-9;8;-11
9;-14;-14
-4;-28;29
9;29;5
-13;-10;35
1;11;-46
-4;6;7
8;-11;3
5;-2;1
-14;8;6
1;-2;-14
12;-3;2
-13;6;0
2;-5;1
1;6;-3
-1;-3;9
-10;14;-14
-5;-18;7
30;-5;-3
-29;-26;-2
14;32;-2
1;3;-6
-10;-7;8
4;-6;-5
5;11;-2
-4;-4;5
-2;-1;1
7;-10;-7
-9;8;11
-2;-9;-15
2;8;2
17;-23;16
15;-26;-27
-518;44;-255
513;-21;276
-8;25;-9
-15;25;-6
121;17;0
-68;1;6
-108;-148;-45
121;117;39
-22;-10;-29
-24;9;46
21;23;23
19;-31;-69
-8;-1;4
-34;-30;44
-22;6;-3
41;58;5
-22;-94;3
-34;124;-63
64;-67;119
-17;-45;-90
27;34;-27
-21;-37;-36
9;84;74
58;-62;-18
-11;13;-19
-61;-18;22
54;11;-24
-5;18;-2
-19;-2;13
19;-18;10
-9;12;-20
16;9;5
-15;-33;1
-9;-20;29
19;7;-8
-22;-30;-16
6;7;3
29;30;-24
0;-5;3
1;-32;2
27;4;2
20;32;-2
-23;-37;-3
-6;7;-4
-1;-31;-10
12;-2;-7
-12;35;-7
13;-48;-11
19;28;20
-28;-38;-1
8;25;-9
-46;-56;32
30;34;-20
22;19;-11
-28;-26;12
2;26;-2
14;12;-20
-1;-6;5
8;-21;15
-15;4;-2
7;13;-11
6;2;-10
-8;-3;1
-6;-31;12
-8;-10;9
23;14;-9
-15;16;-13
10;-21;-4
-17;-21;22
14;-12;-2
-11;37;-12
-15;-31;8
0;14;2
17;-15;-10
22;24;-12
-4;-55;-114
-7;71;113
6;-17;-4
-25;-7;2
-2;-31;14
11;23;-5
-16;-10;-7
-15;25;24
31;16;-12
-8;-76;-20
22;16;6
-22;19;10
-14;11;-18
1;-21;-8
29;6;9
-19;-9;14
-3;5;-3
-3;3;0
15;-5;-11
-4;-4;6
-11;5;1
6;0;3
-3;-2;-4
8;-4;-1
-8;1;2
-6;6;2
12;-8;-4
-10;4;-2
9;-3;0
-7;0;1
-4;2;1
12;-6;-1
-12;5;-2
13;-6;1
-15;6;3
5;3;-3
7;-18;14
1;8;0
-14;3;-15
5;3;-2
-6;-4;4
5;2;-5
-2;0;-2
-6;7;-15
-13;-41;32
44;37;0
44;-68;2
-70;64;-2
2;-25;-8
-15;30;-34
4;-15;-4
-24;-11;-14
46;-6;35
-22;-5;15
2;-10;2
-5;17;-13
47;26;11
-35;12;-20
-19;-78;36
38;46;-47
-28;5;15
15;-16;1
-25;40;2
21;-34;1
-13;9;0
23;9;2
-8;7;-10
2;9;3
2;-41;2
-19;9;-3
12;9;4
16;-1;6
-37;12;-5
34;-3;3
-55;-30;-12
8;3;5
-6;23;6
3;17;1
-5;-17;-5
39;-34;0
37;63;-21
-42;-52;15
-1;-4;-13
25;-13;7
-18;21;5
-35;7;12
-2;19;-14
4;-30;12
4;21;-5
27;-7;-21
0;-4;18
-16;13;-1
-7;0;1
4;6;-4
-1;-9;3
15;5;-4
-11;3;0
-10;3;3
8;-3;-1
7;1;-5
-2;-5;4
14;7;0
-2;1;-7
1;1;4
-15;1;5
-6;1;2
-3;3;-1
15;-5;-4
-5;6;4
-12;7;2
1;2;-1
10;3;-4
-1;-5;2
4;1;2
-8;4;1
-6;10;-2
8;-3;-1
1;6;-3
-5;-6;9
5;6;3
-6;3;-9
-5;1;3
5;4;0
-7;12;-3
3;-4;8
-5;-2;0
2;-4;-3
-89;-164;29
145;243;-9
-24;-110;43
-31;-19;-68
-14;64;10
7;40;-61
7;-50;52
11;11;3
-28;-47;7
14;81;-26
-62;-34;28
88;-21;42
-45;24;-49
-12;24;-1
-13;-59;18
-17;109;15
-70;-22;43
190;-83;-137
-109;99;82
-42;-90;122
-9;86;-70
-6;13;-66
73;-80;-18
4;10;-5
-72;46;45
-37;6;0
52;-64;-41
8;100;-23
-3;0;93
15;-63;-8
-73;37;2
-79;51;-26
0;-49;22
112;-171;-47
33;28;57
-134;193;-52
-8;11;63
24;-144;-37
79;-147;32
-9;93;-15
-125;219;-37
2;2;68
53;-241;-11
28;-98;-37
-63;181;-11
9;-66;14
4;77;1
-15;-10;11
2;-13;-2
13;0;-15
-5;7;-2
-16;2;25
147;-201;108
-121;187;-120
-21;22;3
-1;-9;-3
12;6;-6
-7;-10;-3
-1;-4;1
9;9;1
-25;-1;3
29;2;-7
-21;-3;5
3;4;-4
7;-5;2
-16;-2;1
23;3;-7
-23;0;11
10;-4;-12
5;-8;6
-13;4;0
20;4;-5
-21;-8;9
10;12;-20
-3;-5;14
-10;6;-8
16;-2;0
-17;-4;7
14;11;-15
-8;-9;12
5;2;-5
-1;-5;-7
-326;-186;142
278;168;-225
70;-22;54
68;153;-49
-65;-18;111
-14;-72;35
19;-24;-11
-9;-1;-41
-20;-4;-10
3;13;-6
9;-62;169
-38;68;-174
29;25;3
-5;-28;-13
-4;-2;5
17;-12;-3
-27;40;-15
8;-28;23
10;18;1
1;-36;10
-15;-7;-1
5;39;22
7;-22;-25
-1;-13;-1
0;-14;4
-1;-28;21
20;-48;-17
-14;-32;-4
-11;75;-11
-14;56;-16
1;-18;-8
-11;18;-1
-36;-6;13
34;-35;5
4;1;0
14;-7;0
5;-12;-3
-21;17;-3
-3;22;1
-8;16;18
-5;-13;4
25;-16;-26
10;-4;6
-31;13;11
6;14;-9
10;-5;0
-1;-18;6
-6;6;0
13;7;-11
-8;-1;17
-7;-4;-3
12;6;-22
1;0;14
-13;0;7
10;1;-11
12;-1;-4
-19;-5;17
8;8;-18
6;-3;6
-11;2;6
9;-3;-5
-6;36;-8
-27;86;-86
47;-88;125
-28;8;-25
-6;-21;-3
22;-20;-12
-1;3;2
-6;5;7
3;-11;-3
-2;4;-5
7;3;5
6;-40;-20
-21;23;22
11;-12;-27
-12;-15;15
9;17;-13
-15;17;21
-15;-1;-2
32;-20;-5
-18;-17;17
-40;77;-44
56;-43;46
-12;-8;-14
18;26;-16
-10;3;8
4;-12;17
25;-22;-22
-18;-22;2
5;72;28
19;-16;-19
-17;12;-7
-4;-23;-7
-11;-8;7
46;21;-2
-27;-12;-9
23;30;-3
-6;-11;-6
-7;11;5
5;-15;8
11;2;-21
21;9;38
-34;9;13
-7;-66;-84
67;118;68
55;-7;26
-74;-88;-63
-60;-83;43
128;134;1
-58;-39;14
-17;153;-72
2;-68;66
28;-12;19
-15;-113;-41
-9;89;-55
-24;-138;-65
15;131;90
32;-48;18
-65;43;-26
85;-29;-27
-302;15;-129
252;-47;108
47;21;98
-39;-78;2
129;-210;-100
-55;322;54
-18;-19;11
-5;-11;-6
-6;-14;-2
31;-10;10
-195;135;-87
199;-64;44
-44;-99;47
14;0;8
-17;19;-30
14;28;17
2;4;-7
5;-12;-9
-9;1;-10
18;-1;-25
-14;27;32
-1;0;-3
16;-14;-21
-17;-47;6
-36;-30;7
20;23;7
-3;36;-6
22;30;-6
-8;-31;6
19;-20;-6
-24;14;3
4;-1;3
22;-9;24
-16;18;-19
5;10;-7
-5;-1;1
14;-8;-5
-35;-23;-3
43;-1;12
-14;-8;-2
6;22;-12
2;20;5
-20;-24;0
5;7;-8
-7;-10;2
22;36;0
-9;-28;-9
-24;-45;6
22;38;-3
-66;-4;54
67;-47;-124
72;52;23
-114;14;97
57;-39;-50
-4;15;14
-40;4;17
-70;-96;-9
131;82;16
78;-74;-3
-145;115;-61
24;-32;50
31;135;-29
30;-84;-41
-9;42;70
-63;-138;-17
51;-64;-1
-2;53;-14
-6;96;42
7;-14;-44
-5;-43;-14
-8;-69;-34
64;-47;75
-41;78;-88
57;60;112
-99;11;-118
-17;-120;40
27;22;50
22;-5;-30
33;53;-28
42;-112;44
-76;31;-22
12;51;-9
-9;-9;14
-3;10;-58
-18;-43;30
-18;-59;-34
-19;70;-20
61;18;17
5;-34;51
-6;40;-20
-6;-19;4
18;21;13
14;-32;-31
44;5;28
-70;16;7
-25;-13;1
20;0;-13
17;4;0
-5;2;20
-20;9;-13
7;-8;-2
22;1;-7
-16;-4;4
-13;7;3
-7;-5;2
16;2;-2
-4;8;-7
2;-4;3
-8;4;5
4;0;-3
1;6;-2
-1;-5;6
-4;6;-1
-10;-6;5
-16;4;-4
-25;-4;9
1;8;-5
23;-4;-4
37;-7;-11
21;4;6
-47;-26;-1
-5;6;-1
36;-20;-10
-2;-17;-11
820;-509;721
-649;605;-558
-348;-188;-226
4;-18;-32
87;-5;32
22;94;82
2;42;-17
-18;-30;-107
95;10;115
-17;-17;-10
-53;25;2
20;-4;-5
11;-9;-13
21;-5;5
-18;0;15
-19;11;-1
16;-11;-4
16;-6;0
-18;8;2
-7;-3;7
8;1;-11
6;-3;-11
-10;2;7
-3;5;0
10;-11;3
-1;4;-1
-7;0;3
-2;-1;0
5;0;-4
2;-6;4
-7;10;-2
4;-9;9
-1;2;0
2;-1;-7
-8;3;-3
0;0;-3
7;-4;-3
-5;4;3
-3;-4;2
0;-6;16
0;-11;8
4;14;-15
-5;2;-12
-3;5;-3
9;-4;-5
-8;-3;5
-1;11;-19
2;-4;5
0;-6;7
5;1;9
-2;-1;-2
-4;-2;2
1;0;-3
0;2;-1
-2;-2;1
-1;-2;2
-2;2;-1
-5;9;3
28;0;-19
-14;-10;9
-11;37;-13
-4;-42;14
-32;-8;12
30;9;-5
21;19;-8
-26;-6;-12
12;14;20
-24;-4;-61
49;-4;36
-18;9;-8
-27;-2;21
-23;0;-2
-13;-34;17
57;1;-11
18;16;-19
-5;9;8
-19;-10;0
-9;-13;4
13;-16;8
2;25;-16
-19;-11;76
10;-5;-72
15;-6;-13
-19;2;11
3;1;-1
-4;-2;0
1;1;3
0;-2;-5
2;-3;2
5;10;-6
32;11;-7
-125;-81;-58
48;12;75
14;52;-5
7;30;16
18;-2;-12
13;-2;-2
7;-23;-3
-32;2;8
0;12;-4
10;-1;0
23;4;-3
-36;11;10
-1;1;-4
19;-17;-7
10;18;1
-51;-30;12
-23;-6;4
35;97;-11
-562;-538;696
526;449;-718
106;85;-18
-59;-16;49
23;-33;51
-72;-3;20
40;89;-64
-13;-14;7
5;10;3
13;-90;81
23;60;48
-35;36;-98
-15;-11;-31
-24;-16;1
12;21;-3
14;-3;-7
-10;8;-14
-13;-19;6
-9;20;-11
22;-14;22
0;7;-2
-15;-16;10
9;0;0
1;12;-7
3;-3;-8
-7;-3;3
-1;-2;-3
10;1;4
-3;4;0
-3;-9;0
-3;3;4
0;0;-10
10;1;8
-7;11;-11
79;62;-80
-202;-27;173
120;-49;-109
-30;7;56
24;-39;-37
-13;26;11
1;-17;-10
-9;-49;22
-96;322;120
148;-280;-95
-84;96;-26
11;-29;-6
-3;8;-10
-33;-45;-37
44;-4;30
-22;-40;-33
9;-12;36
3;-28;31
-74;222;-34
-66;-15;-8
227;-213;113
-165;13;-3
-46;41;-80
45;29;12
-10;8;-12
-7;10;2
1;-4;3
12;-11;-6
-2;0;0
-18;15;5
24;-8;-1
-22;-11;4
35;41;101
-39;-50;-100
16;18;-1
-12;-10;8
15;10;-20
-1;2;9
-12;1;-2
12;-12;-10
-7;-3;15
-2;11;-11
7;-2;2
-10;-12;4
8;9;-13
-2;-5;16
-3;4;-13
3;-2;3
-7;-3;6
5;5;-14
-5;-8;17
4;6;-13
0;-1;8
-8;0;-1
12;1;-2
12;-27;38
0;18;-26
-28;13;5
24;-9;-25
-18;2;23
9;14;-26
-4;-15;11
-9;8;-11
34;-32;-53
0;23;21
-159;-387;19
150;382;22
-26;-2;-13
0;-17;-7
16;4;7
-23;3;-48
20;24;-55
-42;-27;60
58;45;34
28;-14;24
-60;4;14
33;-28;66
-14;-1;-56
12;35;-28
-15;-50;-37
1;29;23
-5;0;-18
28;52;-29
14;-39;40
-25;-2;-10
8;-12;24
-10;-46;29
17;21;-32
16;-4;42
-39;66;-38
33;-28;-10
-8;-61;-2
-19;50;-6
10;79;-17
-37;-100;8
52;71;-22
29;-100;32
-13;35;24
87;44;32
-136;-44;-62
5;55;-24
-10;-31;56
32;21;-29
-46;81;160
101;-94;-155
-41;-10;-1
-25;15;3
31;-24;-23
-6;10;26
9;-8;-4
-8;-19;-11
8;2;-7
-52;13;54
91;-53;-72
-45;35;-4
132;85;36
-124;-53;40
88;26;-61
-69;-94;-15
-35;56;-14
50;-30;23
-1;9;2
18;-2;4
-4;-27;-23
-21;13;15
22;30;1
-7;11;9
-30;-21;-4
16;13;-1
1;25;17
19;-4;-32
4;-42;38
-52;-6;-34
-3;-33;4
-7;6;-5
54;32;9
-3;36;-8
-12;-42;32
11;-31;-20
-4;82;5
-10;-35;-14
7;5;5
-3;-31;-6
-38;12;-15
32;-4;2
